id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0x4OOb9FGytaKhWbZv2PzM,Post Nut Clarity,Alemeda,38,2022-02-18,0.674,0.517,0,-9.988,0,0.0186,0.422,0.178,0.29,141.973,113239,4
4hTej08FutmriOs7S1hWWy,Conceited,SZA,67,2022-12-09,0.791,0.458,1,-8.236,1,0.0486,4.08e-05,0.106,0.772,150.046,151413,4
5w4q9Es264UdYYr2AjnPhU,wish that i could,UMI,53,2022-05-26,0.786,0.536,0,-7.955,0,0.253,0.000172,0.183,0.375,119.043,207880,4
64ISIT6W9raMZmGnJtVi7e,Andhare Jodi Hariye Jabo - Lofi,"Sanai, Ravindra Jain, Asha Bhosle",13,2024-04-19,0.498,0.545,11,-4.592,1,0.801,0.0275,0.126,0.117,129.939,259385,4
71lWvGuAclSBKGGD6Mg5wO,The Train of Dreams,A.R. Rahman,30,2024-04-13,0.275,0.17,2,-16.204,0,0.395,0.643,0.0885,0.0368,34.307,139923,3
3WGSPjjgCZMN3ujB550CaR,Slept on You,Xavier Dixon,45,2021-12-20,0.72,0.534,1,-12.008,0,0.0613,0.0184,0.44,0.568,125.449,203000,4
6pHo3k15lbYuljy5GyZsV2,"Sun, Moon & Herbs","Venna, JVCK JAMES",50,2021-09-03,0.654,0.758,3,-6.117,0,0.0328,0.00052,0.147,0.648,153.988,252053,4
3jqtsLsYsWuh6mmvSsRkbo,Sucka for Love,CLXXLC,39,2022-10-01,0.744,0.442,0,-12.598,1,0.653,2.17e-05,0.116,0.407,133.466,195889,4
3PqLsRd5qvGGYllBy1IWII,Mad At Fire,Elmiene,54,2023-06-28,0.713,0.339,7,-9.484,0,0.869,0.00855,0.255,0.418,109.889,231532,4
0Vli1NhhK3d7XiM9VE1t4e,SATURDAY,Floyd Fuji,43,2023-06-29,0.738,0.864,5,-5.11,1,0.0757,0.000812,0.0675,0.555,109.116,159446,4
2ZqOCKuFkKhAZDRYI90EHb,Moonlight,Arin Ray,59,2023-10-20,0.899,0.576,1,-6.964,0,0.686,0.000849,0.0926,0.385,122.581,160581,4
5ZDqduedfazFVUhLAmlbBe,Nothing Else,Mac Ayres,41,2021-01-08,0.749,0.642,2,-5.183,1,0.845,0.0146,0.115,0.391,121.196,221931,4
4rjcVZDZ74xqv49D8kFh5l,Very Few Friends,Saint Levant,64,2022-11-07,0.774,0.476,6,-8.322,0,0.139,0.00389,0.11,0.578,136.063,132500,4
2zDIscsZmt8z44nf3UFMxh,put yo gun 2 use ontheradar freestyle,4batz,66,2024-04-01,0.571,0.454,1,-12.054,0,0.0548,0.0,0.343,0.594,185.235,121603,4
2YoXDCVBrjYYBL5X6GYts1,Rap Saved Me - Dance Mix,"BERNA, Harry Culhane",34,2024-04-19,0.795,0.845,1,-6.187,1,0.1,2.37e-05,0.0944,0.482,135.116,172352,4
5MudqOryPYs0KECynUFwxE,Inside Out,"FROZT, Srikar",16,2023-12-08,0.703,0.823,9,-5.931,0,0.0359,0.0452,0.124,0.605,127.994,169219,4
5oflnjOiGIk6WqLrBdpZeE,Lost Your Love,"Eliza Rose, Kylin Tyce",34,2024-04-24,0.732,0.873,10,-6.456,0,0.0119,4.91e-05,0.389,0.827,133.977,178093,4
5e1c8pnB8G0ZQY4j6hsXZr,Hooked on You - Radio Edit,Idle Mindz,20,2023-07-06,0.811,0.539,6,-11.082,1,0.277,0.1,0.22,0.845,135.041,220500,4
5KhQCkXzxR9NdTrnIVF1C7,Lovestruck,"AZRIELJOE, bloomaru, Jason Hutany, PRMGH",19,2023-07-21,0.82,0.926,8,-3.509,1,0.269,0.0,0.111,0.35,130.035,112731,4
7k9aPHVZ3tocTGZaJHd2U5,Pump Up The Jam,Star.One,16,2024-04-26,0.721,0.894,8,-5.841,1,0.0261,0.00334,0.357,0.647,130.0,159499,4
0HJw7Os3gYgXXtIhyF6sPz,Da Intro,BERNA,28,2020-10-02,0.66,0.42,2,-11.436,1,0.182,0.0,0.111,0.265,145.044,145647,4
0kOIOf2BVzfqLtYHgdfysl,ON A MISH (KATY B FLIP),GABESRXDA,34,2024-04-17,0.539,0.644,1,-8.675,0,0.146,0.439,0.136,0.385,135.014,170667,4
7K5gfNFLowDjBUuGogZ32O,Giving Me,Bazzyb,24,2024-04-21,0.813,0.761,1,-8.013,1,0.134,3.2e-06,0.18,0.75,135.009,156444,4
3cLAbhHw9vAZHi7TC26cVw,Watch Out - Mixed,Dom Scanlon,7,2021-07-09,0.738,0.843,7,-4.781,1,0.037,0.652,0.301,0.528,127.782,89999,4
0elq8xZ5X2zmM7YR96sRcs,Da Outro,BERNA,48,2020-10-02,0.567,0.675,5,-10.081,0,0.16,2.33e-05,0.198,0.194,96.31,123429,5
13bPROSNrEszkMcTtX2SHh,Joga Bonito,AJ Tracey,72,2024-04-18,0.85,0.693,0,-4.8,0,0.687,0.0,0.275,0.782,140.963,124471,4
3xVqZyzdlMocriNCwNP7op,Lockdown Done,Mike Miller,10,2023-04-28,0.896,0.717,6,-7.319,0,0.0158,0.0,0.0608,0.66,135.008,199111,4
5ov04b1ctZWbU9D6d07SeK,Tiempo,Di-Vincent,20,2023-11-10,0.657,0.609,4,-10.699,0,0.7,5.5e-06,0.0725,0.222,132.445,134432,4
1LVKbWIzmjThneqTiuORJq,Magnetic - Sped Up,"skyemane, Sapphink",24,2024-04-22,0.7,0.875,8,-5.267,1,0.0396,7.57e-06,0.336,0.492,143.691,145389,4
3cqB0YUS2FWwKlEaZ6lKeE,In My Head,Vital Techniques,24,2024-04-19,0.714,0.948,3,-2.655,1,0.00705,0.301,0.876,0.906,130.004,243692,4
2qYPSAk053Gn0N3Dw35gXb,WHAT WAS I MADE FOR? - (TECHNO SPED UP),"FAST BASSTON, BASSTON",16,2023-08-18,0.727,0.877,6,-5.368,0,0.0109,0.55,0.147,0.712,148.531,119641,4
1pQKGS37CbpXavYhOC2WGm,At Night I Think Of You,Très Mortimer,41,2024-04-26,0.789,0.812,6,-4.22,0,0.00204,0.000212,0.256,0.961,128.049,181911,4
3CH1MbreAsyltIJkC8vG1Y,We'll Be Alright,Drakeford,23,2019-07-19,0.5,0.741,10,-5.77,1,0.381,0.0,0.0779,0.581,97.949,211749,4
5xkLmzg9PQ2bUpiraynRKy,VICTORIOUS,CLARK,25,2024-04-23,0.695,0.745,0,-8.391,0,0.431,0.0,0.239,0.777,132.887,66895,4
6VNgMgIqpuVLqT4Zh2nUfe,Left or Right (feat. Di-Vincent & Emmz),"Surya Sen, Di-Vincent, Emmz",9,2022-04-29,0.819,0.763,11,-4.895,0,0.698,0.000196,0.641,0.519,121.209,86639,4
6kCZkcBJFshwktDAF41fnh,Forty,BERNA,44,2022-02-20,0.863,0.601,4,-7.788,0,0.186,0.0,0.143,0.507,88.029,138000,5
3c0dxt6Bhi661Ake99aFkP,Murder On The Dancefloor - UKG Edit,BVNQUET,33,2024-04-05,0.697,0.841,6,-4.51,0,0.162,0.000709,0.0837,0.647,138.006,147864,4
6eugEqLklx1u550XSWkN9j,WHAT WAS I MADE FOR? - (TECHNO),"BASSTON, STRØBE",20,2023-08-18,0.779,0.847,7,-5.593,1,0.013,0.171,0.127,0.354,135.014,131556,4
1mgNvgn0dvprN8FfdJowvr,Boy Im all cried out,PanicSea,12,2023-05-24,0.671,0.753,0,-7.161,0,0.401,0.0,0.124,0.62,140.347,149387,4
1gYrvEbAav8UHFwrEKDwVw,SOUTH TO THE STARS,"Saiming, Zuko Rosemeid",28,2024-04-11,0.773,0.786,1,-7.368,1,0.103,8.34e-06,0.277,0.674,149.961,118327,4
2DsjSFz9RPNGtK9Hv422Fy,Usually,I-Rohm,20,2024-04-21,0.853,0.782,6,-4.534,0,0.224,0.000617,0.068,0.675,131.117,158627,4
4zHNKhvjQTQiKBxioaCb1p,Steppa Pig,"Boxxy, dj bax",31,2024-04-05,0.756,0.91,7,-5.802,1,0.117,0.0618,0.0532,0.501,170.023,158140,4
2vPyfHpwGZ1svf0YjkqeLE,Walk Into The Sun,RichAvePreme,18,2022-05-18,0.896,0.629,11,-7.666,0,0.014,0.396,0.0794,0.545,129.968,136615,4
1DNcDsegUfObITkgEKe42C,Electric Lady,Soul Legend,25,2024-03-29,0.845,0.849,1,-5.021,0,0.0819,0.0415,0.645,0.82,132.057,160000,4
7zJA53NnvfCWz0CHQ3ZfvR,Bringing Me Joy - Extended Mix,"BVNQUET, prettyboyface",20,2023-10-27,0.914,0.886,0,-7.416,1,0.0503,3.34e-05,0.186,0.866,130.007,224920,4
5cxZ3HkH5WIrl3aILqDNIw,WRECK - Yogic Remix,Feux,15,2024-01-29,0.431,0.482,4,-9.684,0,0.442,0.016,0.171,0.535,174.304,134545,5
5jabGyx75FOIyIzp3Tws0s,MY ANGEL ON EARTH,Devontée,10,2023-12-22,0.782,0.705,7,-4.068,1,0.125,0.681,0.142,0.302,130.014,138771,4
2GQlZn9aQGojLXFOCMt5wb,Nuttin New,BERNA,42,2020-10-02,0.599,0.645,1,-10.646,1,0.133,0.0,0.12,0.759,96.491,216571,4
0sNL2f5Yv9muEOkT565Ebk,Give Me - Extended Mix,"Will Clarke, BURNS",9,2024-02-02,0.768,0.899,4,-8.602,0,0.000213,0.000293,0.114,0.276,129.99,275000,4
1DWPCm1fvP6VgTWKqX1elv,Straight Outta Newham,BERNA,22,2023-03-17,0.826,0.704,9,-6.181,1,0.42,0.0,0.321,0.697,141.001,165106,4
6Ao5aB3WfhdqCzEzOnUxdq,Right Before My Eyes - Denon Reed Remix,"flocon, Denon Reed",15,2024-04-05,0.796,0.695,3,-9.13,1,0.0279,3.43e-05,0.0966,0.398,137.016,141902,4
4KzU1qcUqhujgmKFTs59xo,El Sauce y la Palma,Rozenda Bernal,51,2002,0.738,0.367,4,-11.609,1,0.756,0.0,0.132,0.942,138.26,112653,4
4OsNu3U5gU9LAYTojJ36M6,Da Zoo,BERNA,27,2020-10-02,0.792,0.72,3,-7.019,0,0.182,0.0,0.0899,0.72,143.835,146103,4
3d25ZDdSvcp4ptFzlncEVc,REWIND TIME,Boxxy,22,2023-11-26,0.649,0.945,10,-5.261,0,0.223,5.18e-06,0.111,0.885,159.857,74062,4
1e2QKQ1DZMF8t5Cgfk1KSn,M14,"Yves Jones, Finnerz",2,2022-05-20,0.722,0.775,9,-5.694,0,0.536,0.000197,0.294,0.451,131.917,221818,4
72WuyPemIdcoVzOVlkFR5u,Somegal,Tálita,15,2024-04-19,0.872,0.617,7,-8.912,1,0.0224,0.843,0.0895,0.329,128.016,133262,4
74qjighZACQ2qEloguB31S,see the mission,dyjego,12,2024-03-14,0.719,0.953,10,-5.538,0,0.346,0.0641,0.269,0.79,130.01,193846,4
5fe1UNgrXk3LqknBzeTLt1,CINCO DE MAYO,TELMO,15,2024-04-10,0.797,0.695,4,-9.734,0,0.0202,0.0542,0.108,0.696,124.011,178065,4
3qyYli3rlZeyzY4SHpMIox,Where Is The Thunder? - NEIL FRANCES Remix,"Poolside, Ora the Molecule, NEIL FRANCES",53,2024-05-02,0.815,0.471,0,-9.591,1,0.345,0.507,0.0935,0.801,130.008,179200,4
3iHrGCUXfZ4BoOy615Ydbk,Kimbara,Barry Can't Swim,64,2024-04-30,0.62,0.869,4,-5.566,0,0.00183,0.488,0.296,0.845,125.031,189817,4
2CbuQYjqutizzJraX3ILZY,Ride Or Die,Aluna,53,2024-05-03,0.694,0.785,10,-6.383,1,0.315,0.000428,0.167,0.395,132.012,168200,4
2BjgHUpHh4pnu7p9nen64H,Flights & Feelings - Mr Figz UKG Mix,"Sophielou, Reepa, Mr Figz",3,2022-06-16,0.774,0.666,0,-9.252,0,0.0165,0.0195,0.111,0.667,130.035,221538,4
3O8ggb0Bxm3mDzpSKzXthL,Miracle 2.0,"Natasha Humera Ejaz, Noni-Mouse, Nimra Gilani, Rishabh Rajan",7,2024-04-12,0.799,0.633,11,-10.694,0,0.264,0.00156,0.0809,0.735,132.079,199998,4
2cTukXqLMcSJqFN81RMZKI,☆UNARBITRARY☆,Heartc0re,1,2023-01-20,0.885,0.602,11,-8.441,0,0.00718,0.349,0.122,0.171,135.012,246241,4
71ShPS1D8tfd57hp3cU5Vy,Favourite Part - Bean Remix,"Darri T, Bean",2,2022-06-21,0.836,0.512,7,-9.314,0,0.257,0.516,0.13,0.194,130.01,242423,4
3ZohzUoqII27aEu5C1qpf5,Outside,"Amber Jade, Tintz",6,2022-09-16,0.737,0.889,7,-6.136,0,0.0869,0.266,0.0925,0.752,127.963,155625,4
054VMfWBSaOyzJZQXt73M2,YOUR LUV,"ROMderful, Amia Brave",22,2024-04-11,0.601,0.815,11,-6.086,0,0.393,0.00267,0.372,0.459,144.055,130833,4
2mI0yFBALztfOepdAMaPGX,ABC,EMMO,1,2022-03-25,0.72,0.872,11,-3.899,1,0.0406,0.183,0.0559,0.753,133.003,176842,4
4nC8z5KjPDY0xP07v6s42M,Stay With Me - Nicolas Duque Refix,"Oli-J, Benny Bridges, Nicolas Duque",0,2021-06-24,0.767,0.843,1,-8.865,0,0.0755,0.0139,0.267,0.489,131.999,327409,4
4qBSVUnuHdm5dB3zoFD6LP,Floating,"DJ Sean T, Kayla Amor, Logan_olm",3,2023-04-21,0.589,0.814,4,-6.022,0,0.0182,0.0466,0.0447,0.782,129.791,234318,4
1PyRsdIRUfHj1q9goxZuCQ,Memory,YASMINA,21,2024-03-01,0.63,0.897,10,-5.604,0,0.0273,0.01,0.111,0.3,133.889,171716,4
5PhPQCw9137RELswgp72bp,Holiday,Son Kuma,4,2023-08-11,0.755,0.8,9,-6.947,0,0.398,0.0,0.158,0.597,139.98,168000,4
5wIQZQEjUBMGfdi8Rs43r7,All the Days of my Life,Drake Bell,25,2020-02-21,0.53,0.744,0,-3.373,1,0.049,0.0,0.131,0.28,102.97,189320,4
6UETlbZ3ni1eHGF3r0rTfn,I.Y.L.M,Dj Djegor,1,2023-05-26,0.912,0.649,4,-7.404,0,0.288,0.185,0.116,0.503,129.985,313846,4
3Ejwlh22DzWWN1FGEHYef9,ÉGÉRIE,"Omizs, Vicky R",4,2024-02-09,0.664,0.803,5,-7.763,0,0.158,0.00232,0.151,0.467,126.033,192381,4
7FID7uaZ5jeYpxBEIPvUfD,Better Than You - Radio Edit,"Trin The Beatmaker, Simple Life",0,2021-05-08,0.776,0.822,10,-8.578,1,0.0106,0.00048,0.26,0.625,132.017,180009,4
2hNiTfpkSGWngbr7IdJ4d6,Hold You Back - Joss Ryan Remix,"Aphrah, Joss Ryan",1,2021-02-12,0.77,0.733,0,-8.822,1,0.0231,0.000193,0.152,0.443,130.069,210107,4
4TPRSflTVIFHbcdWdS002t,Crazy - Mixed,MKJAY,1,2021-09-03,0.75,0.817,4,-4.566,0,0.123,0.0137,0.338,0.388,127.093,75562,4
34X1wrmChqRdOFncQ8Z04g,Tell Me,"Tease & Reset, STIKMATIK",4,2023-07-13,0.733,0.76,5,-7.699,0,0.129,0.0642,0.154,0.649,129.996,212308,4
4EK6C8L8KHxTeOIvlmpMBY,I Want You - 2&U Remix,"2&U, Jackson Owens",15,2024-04-26,0.873,0.653,0,-5.142,0,0.0136,0.00546,0.0682,0.853,128.018,210000,4
6E6s9m2rSgv56G8RvZ7qf2,Thinking About You,"Vandra, Syakila, Shaffa Marceau",2,2021-10-22,0.833,0.507,10,-6.493,1,0.692,0.0117,0.101,0.592,132.003,183636,4
3sqltXRqWnMljx1q0K6rPc,Falling - Vocal Mix,"Sarah Etheridge, Adam Kronik",8,2024-04-19,0.84,0.531,6,-6.401,0,0.204,0.366,0.111,0.605,135.001,259500,4
6IvLO7fbq4wHULwF2vufp7,Felt This Way,Glümwalker,1,2024-01-01,0.816,0.722,0,-6.629,1,0.0987,0.0027,0.108,0.574,130.036,118154,4
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,Tommy Richman,98,2024-04-26,0.849,0.699,1,-5.106,0,0.0982,0.000215,0.068,0.927,138.003,155152,4
3Tc5lDY59uFdMNqE6jmh6c,Rave Party,Rafi B.,1,2022-02-18,0.539,0.773,10,-7.353,0,0.111,0.0294,0.327,0.448,129.964,142119,4
3g4JgXeSpv5wXGzdsDxCRi,Sternenhimmel,salute,25,2022-07-28,0.577,0.911,6,-8.914,0,0.0471,0.0,0.0862,0.195,133.979,334887,4
303ccTay2FiDTZ9fZ2AdBt,Music Sounds Better With You,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",73,1998-07-20,0.735,0.72,1,-7.04,1,0.00105,0.15,0.382,0.364,124.174,403293,4
2n6qz4opcJlHsEpI8030YM,Check Out,"J. Worra, Leo Stannard",74,2021-11-05,0.814,0.675,10,-6.761,0,0.00577,0.0818,0.0956,0.776,125.0,174138,4
6sFriHsWdq31GcaHdgFHoY,FE!N - CHASE B REMIX,"Travis Scott, CHASE B",66,2024-04-19,0.737,0.785,3,-6.159,0,0.0107,0.204,0.334,0.181,128.006,276096,4
2oTFuT1tKLHlTJsnBSJJiN,"FTCU (feat. Travis Scott, Chris Brown & Sexyy Red) - SLEEZEMIX","Nicki Minaj, Travis Scott, Chris Brown, Sexyy Red",74,2024-04-19,0.906,0.484,11,-6.679,1,0.0171,0.000263,0.143,0.432,145.037,239667,4
1NIYStZPXSEwxoeX28lK5e,Steppas,A Boogie Wit da Hoodie,69,2024-03-29,0.74,0.756,6,-6.018,0,0.0125,0.0,0.11,0.521,124.003,201000,4
1RAwKDC2VKpxLy6es0KZTJ,Cry No More (feat. Stormzy & Tay Keith),"Headie One, Stormzy, Tay Keith",74,2024-04-19,0.769,0.608,9,-5.118,0,0.347,0.000158,0.295,0.427,151.057,204171,4
3Sz8P5ZFLARe2oJeb0qsyb,MILLION DOLLAR BABY (VHS),Tommy Richman,84,2024-04-26,0.804,0.731,1,-6.88,0,0.104,2.11e-06,0.0969,0.663,138.014,155152,4
5SWnsxjhdcEDc7LJjq9UHk,Runnin,"21 Savage, Metro Boomin",83,2020-10-02,0.819,0.626,10,-4.574,0,0.00748,0.101,0.167,0.415,143.01,195906,4
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,78,2010-11-22,0.531,0.803,1,-3.284,1,0.0796,1.71e-05,0.176,0.221,142.113,299613,4
0SdBkFh6u5IHIXqlBu0NyI,Yeah Glo!,GloRilla,79,2024-02-09,0.894,0.66,11,-5.349,0,0.0243,0.0,0.139,0.181,148.072,142703,4
20bJBbPapGQ4bqs0YcA9xY,Just What I Am,"Kid Cudi, King Chip",65,2013-04-12,0.654,0.949,1,-3.163,1,0.00222,0.0,0.406,0.352,140.008,228027,4
2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),"Drake, 21 Savage, Travis Scott",74,2022-11-04,0.747,0.618,4,-6.685,0,0.061,0.0,0.377,0.377,122.09,242027,4
4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),"Lil Baby, Gunna",72,2018-11-30,0.793,0.395,1,-5.578,1,0.277,1.4e-05,0.109,0.128,76.984,213287,4
3zkyus0njMCL6phZmNNEeN,LET GO,Central Cee,76,2022-12-15,0.747,0.413,2,-11.197,0,0.848,0.0,0.17,0.481,146.05,174247,4
62hpoPrA3rtfeX1aWONig5,Split/Whole Time,Lil Yachty,58,2020-05-29,0.667,0.489,9,-8.772,0,0.197,0.0,0.159,0.392,145.048,239314,4
0Vq2Hxsd5awYmQVpbwRZ1b,No Sleep,Skepta,49,2019-05-31,0.897,0.765,1,-6.98,1,0.445,3.53e-05,0.132,0.891,135.014,191840,4
6kh17zXl4MM4AzSeJP02hB,Same Old Story,Skepta,55,2019-05-31,0.883,0.706,11,-6.463,1,0.0909,0.0,0.158,0.852,135.031,200933,4
5DT2fVrYGbXNhMYCnEFfg2,Chapters,Central Cee,62,2022-10-14,0.658,0.674,1,-8.148,1,0.113,0.0,0.155,0.671,154.85,114581,1
2pty3r2awm2Ir904mq5Fxw,Going Through It,Skepta,47,2019-05-31,0.799,0.807,11,-7.051,0,0.285,2.15e-06,0.415,0.602,157.03,194720,4
0IP9Ec92vbsICH9733k4Tp,bad em up,oakland,53,2023-12-08,0.774,0.751,10,-4.351,1,0.314,0.0,0.672,0.685,139.109,154386,4
2cH8wHImerFokgmhjyhCTU,Huntin’ Wabbitz,J. Cole,80,2024-04-05,0.807,0.49,1,-8.451,0,0.177,0.0,0.0937,0.431,113.982,162027,4
1JDhNQ0oOT7XpclZn3aQ8F,West Coast Shit (feat. Tyga & Quavo),"Pop Smoke, Tyga, Quavo",53,2020-07-03,0.831,0.762,11,-5.656,0,0.0885,0.0,0.107,0.495,99.999,192000,4
3eV2WT9YhfzkxbufnBF8wK,Creature (feat. Swae Lee),"Pop Smoke, Swae Lee",58,2020-07-03,0.794,0.717,7,-5.73,1,0.0511,0.0,0.195,0.372,141.881,202816,4
7sjFIZ1g5QLJLGja3k592K,44 BullDog,Pop Smoke,60,2020-07-03,0.8,0.564,8,-5.817,1,0.0287,1.65e-06,0.112,0.318,139.989,150857,4
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay",76,2020-07-03,0.48,0.602,10,-6.335,0,0.487,0.0,0.0848,0.269,179.798,213333,4
71d7LaAgPcNcUopu3OzmP7,Make It Rain (feat. Rowdy Rebel),"Pop Smoke, Rowdy Rebel",53,2020-07-03,0.5,0.767,1,-4.105,1,0.161,9.95e-05,0.385,0.58,159.477,202443,4
1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",71,2020-07-03,0.49,0.618,1,-5.655,1,0.0221,3.77e-06,0.259,0.286,99.7,201600,4
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,79,2020-07-03,0.709,0.548,10,-8.493,1,0.65,1.59e-06,0.133,0.543,83.995,160000,4
2FhEj9lvEIaJihjFprRrGt,Snitching (feat. Quavo & Future),"Pop Smoke, Quavo, Future",52,2020-07-03,0.944,0.579,8,-4.961,1,0.0381,0.0,0.253,0.769,135.033,259346,4
6O7fPYTsb2mY0PiFt2ymDB,Aim For The Moon (feat. Quavo),"Pop Smoke, Quavo",59,2020-07-03,0.713,0.605,11,-7.487,1,0.497,3.46e-06,0.115,0.432,142.025,175756,4
2SxR5RitJdsG6wINvJLBSD,Tunnel Vision (Outro),Pop Smoke,53,2020-07-03,0.718,0.66,2,-7.39,1,0.363,0.0,0.159,0.659,142.879,132587,4
4ZTC6KvnQxloiwmT0Yhypy,Life Will Be,Cleo Sol,62,2023-09-29,0.557,0.408,7,-8.656,1,0.57,0.0131,0.146,0.294,102.343,198201,4
6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,"Justin Bieber, Nicki Minaj",81,2012-01-01,0.601,0.843,0,-4.87,1,0.000704,5.27e-05,0.0681,0.534,128.002,227987,4
5HfOgxlPWRH2A6fW8yDVhp,dumb party,Internet Girl,50,2021-06-11,0.463,0.877,9,-5.109,1,0.00769,0.0236,0.318,0.733,170.015,109537,4
35wqLh4Ht76d4YIUU2oNXq,PULL UP,Internet Girl,54,2024-04-26,0.688,0.809,2,-6.22,1,0.0438,0.363,0.404,0.35,100.002,140144,4
31rtGzjxNxjaMlI1ylfrKH,COKEHEAD,"Internet Girl, Ezekiel",43,2024-01-24,0.625,0.79,7,-5.169,1,0.00013,0.141,0.477,0.909,130.121,134219,4
34VDj911PQh8B1BXYoOMLq,Running Away,Thee Sacred Souls,64,2023-03-21,0.546,0.646,2,-6.735,1,0.309,0.000207,0.274,0.792,139.08,195087,4
3HkLJLoUHQbKwjn3krWvpg,Everything’s Beautiful,Hiatus Kaiyote,56,2024-01-23,0.784,0.49,10,-7.167,0,0.145,3.76e-05,0.113,0.768,133.366,170479,3
00t78SKl7PHj3KfQ54fenL,A Little Soul,Pete Rock,46,2001,0.727,0.605,10,-8.303,0,0.00781,0.83,0.224,0.687,181.539,341200,4
1iD1Apn0i05NWYwOaSaRcb,Shooting Star,Jazzy,66,2024-02-01,0.764,0.799,9,-6.186,0,0.128,1.23e-05,0.0686,0.873,129.978,145846,4
7zVP6H7YeyHEL9f6w6Bmqm,CHROMA 001 HELIUM,BICEP,53,2024-01-31,0.733,0.802,9,-5.193,1,0.0115,0.521,0.124,0.306,137.0,287447,4
3IOZGiAuEz9Jotbc5ZVwqH,ROAD TRIP VIBE,DRUVVY,34,2022-06-24,0.613,0.579,11,-13.198,0,0.257,0.841,0.112,0.534,90.013,98064,4
3cgdL1hJcSjmHKcykJTTxf,"Lights, Camera, Action!",Johnny Yukon,37,2024-01-19,0.766,0.678,7,-6.863,1,0.0102,0.0104,0.729,0.675,130.06,129595,4
4VoPoqo6tnziRul41NKYVJ,Digital Love - Boris Dlugosch Remix,"Daft Punk, Boris Dlugosch",29,2003-12-01,0.756,0.387,9,-8.15,1,0.00366,0.911,0.0653,0.398,124.674,450547,4
7sIShdqb3UI8EdoIZdgT9t,Back n Love (feat. Devin Malik),"ScHoolboy Q, Devin Malik",54,2024-03-01,0.772,0.588,7,-7.541,1,0.0102,0.0,0.103,0.433,121.084,230612,4
3jY03u0KugM4iPu0nKbJnn,And 1,Melé,46,2024-03-29,0.787,0.849,7,-5.229,1,0.00467,0.0147,0.623,0.323,126.947,211654,4
1k9NCfhr7kBZThlVSdXJFa,Ada Jean,Khruangbin,63,2024-04-05,0.508,0.495,9,-9.797,0,0.019,0.838,0.677,0.527,84.916,199033,4
7IhiFqtPKncCJHF721tp8J,Snoopy,Loukeman,48,2024-01-11,0.716,0.407,4,-7.317,1,0.691,0.396,0.21,0.424,159.948,120000,4
6FfcG9P2nJsWfTpE5qhaE7,Nothing But Jazz Loops,Pigeondust,46,2020-01-31,0.605,0.811,6,-8.522,0,0.0472,0.657,0.101,0.719,91.015,111427,4
524wvipGqxPKYWxkjf9y46,Little Bit (feat. Lykke Li),"Drake, Lykke Li",71,2009,0.758,0.888,11,-4.899,0,0.0999,0.0336,0.661,0.771,120.392,230484,4
2pW1kEB7RK8CdumAiXBlXr,DTPA,Duan Wasi,43,2022-05-11,0.617,0.561,5,-14.204,0,0.0307,0.913,0.169,0.286,120.016,146000,4
03QtFQelU4gGveCo2FcJuJ,Orange Light,dublon,46,2023-11-10,0.8,0.618,10,-12.163,0,0.193,0.883,0.0696,0.182,117.98,169924,4
0OpF1RjxONtwW6NehPHJWh,4 your eyez,Abel Takan,42,2023-03-31,0.555,0.53,6,-12.826,0,0.815,0.414,0.595,0.648,82.041,93674,4
70QbAGXA3qSbBHTml69mmt,what they gonna do - Slowed and Reverb,"CPRCRN, Lil Wayne",40,2024-05-03,0.618,0.431,6,-10.964,1,0.571,0.00318,0.0802,0.152,140.805,102121,4
17hgE2h9PhLC6RJuFm2BEQ,Buried Alive,Chance the Rapper,66,2024-05-02,0.614,0.819,7,-4.771,1,0.196,0.0,0.698,0.567,88.278,122414,4
1pTKA30M8NXJeTVb11rwSG,Hello Doctor Official Remix,"Prithvi Sai, DJ Amit Saxena, A.R. Rahman, KK, Srinivas, Noel James, Bhuvana Chandra",36,2024-04-30,0.691,0.87,8,-6.047,1,0.00015,0.0127,0.101,0.41,129.991,280000,4
5yRerSW4IIbninr1JDXfvi,Asha The First,"Kamasi Washington, Thundercat, Taj Austin, Ras Austin",51,2024-05-03,0.588,0.9,9,-5.741,1,0.0505,5.86e-05,0.309,0.352,93.015,466296,4
3ngjq0C1z1kVYAdBH5114w,Every Little Thing I Say I Do,Dayglow,60,2024-05-03,0.643,0.826,9,-4.381,1,0.0136,4.38e-06,0.0905,0.961,169.954,180210,4
